bnf_name,bnf_code,dose_per_unit,quantity,total_ome
Fentanyl_Tab Sublingual 600mcg S/F,0407020A0AABABA,0.6,57356.0,4473768.0
Temgesic_Inj 300mcg/ml 1ml Amp,0407020B0BBABAA,0.3,10918.0,327540.0
Diamorph HCl_Liq Spec 25mg/5ml,0407020K0AADJDJ,5.0,1820.0,9100.0
Morph Sulf_Inj 30mg/1ml 10ml Amp,0407020Q0AAFKFK,300.0,220.0,132000.0
Morph Sulf_Gel 0.2%,0407020Q0AAFUFU,,168.0,
OxyContin 20mg modified-release tablets,0407020ADBCABAG,20.0,9686854.0,387474160.0
Palladone SR 4mg capsules,040702050BBADAG,4.0,131504.0,2630080.0
Shortec liquid 1mg/ml oral solution,0407020ADBJAGAA,1.0,9405795.0,18811590.0
Filnarine SR 10mg tablets,0407020Q0BMAAAK,10.0,306735.0,3067350.0
Oxyargin 5mg/2.5mg modified-release tablets,0407020AFBDAAAC,5.0,42.0,420.0
Hydromorphone 50mg/1ml solution for injection ampoules,040702050AAAPAP,50.0,45.0,11250.0
Leveraxo 30mg modified-release tablets,0407020ADBPADAR,30.0,468.0,28080.0
Codipar_Capl 15mg/500mg,0407010F0BVAAAK,15.0,4534336.0,6801504.0
Solpadol_Capl 30mg/500mg,0407010F0BGABAH,30.0,39497216.0,118491648.0
Mezolar Matrix_TransdermalPatch 12mcg/hr,0407020A0BFAAAU,0.864,167248.0,14450227.2
Osmanil_Transdermal Patch 75mcg/hr,0407020A0BLACAG,5.4,5283.0,2852820.0
Morph Sulf_Tab 5mg M/R,0407020Q0AACGCG,5.0,1141628.0,5708140.0
Morph Sulf_Gran Sach 100mg M/R,0407020Q0AADDDD,100.0,12857.0,1285700.0
Morph Sulf_Gran Sach 60mg M/R,0407020Q0AADCDC,60.0,24885.0,1493100.0
Oldaram_Tab 100mg M/R,040702040BQAAAC,100.0,17403.0,174030.0
Methadone HCl_Cap 5mg,0407020M0AABUBU,5.0,1299.0,19485.0
Physeptone 5mg tablets,0407020M0BBAAAE,5.0,7881920.0,118228800.0
Fencino 50micrograms/hour transdermal patches,0407020A0BQACAF,3.6,2104608.0,757658880.0
Zydol 50mg capsules,040702040BBAAAA,50.0,4786258.0,23931290.0
Syndol Headache Relief tablets,0407010X0BEACAJ,8.0,21345.0,17076.0
Bupramyl 10micrograms/hour transdermal patches,0407020B0BQABAI,1.68,2229.0,374472.0
Ixyldone 80mg modified-release tablets,0407020ADBTAHAI,80.0,3094.0,495040.0
Diamorphine 30mg powder for solution for injection vials,0407020K0AAEMEM,30.0,13847.0,1246230.0
Physeptone 50mg/1ml solution for injection ampoules,0407020M0BBAIAC,50.0,34335.0,5150250.0
Zytram SR 150mg tablets,040702040BVAAAD,150.0,4281.0,64215.0
Diamorphine 100mg impregnated cigarettes,0407020K0AABCBC,100.0,3322.0,332200.0
Codeine 10mg/5ml oral liquid,0407020C0AAAYAY,2.0,3150.0,630.0
Oldaram 150mg modified-release tablets,040702040BQABAD,150.0,1076.0,16140.0
Paramol tablets,0407010N0BHABAJ,7.46,340.0,253.64
Osmach 25micrograms/hour transdermal patches,0407020A0BHAAAE,1.8,20.0,3600.0
Fentanyl 267microgram sublingual tablets sugar free,0407020A0AABZBZ,0.267,120.0,4165.2
Leveraxo 60mg modified-release tablets,0407020ADBPAFAQ,60.0,14.0,1680.0
Morph Sulph_Cap 10mg M/R,0407020Q0AAEFEF,10.0,12592223.0,125922230.0
OxyContin_Tab 30mg M/R,0407020ADBCAHAR,30.0,1155373.0,69322380.0
Methadone HCl_Inj 10mg/ml 1ml Amp,0407020M0AAAVAV,10.0,285587.0,8567610.0
Hydromorphone HCl_Inj 10mg/ml 1ml Amp,040702050AAAJAJ,10.0,472.0,23600.0
Oxycodone HCl_Liq Spec 5mg/5ml,0407020ADAAAJAJ,1.0,8625.0,17250.0
Oldaram_Tab 150mg M/R,040702040BQABAD,150.0,2876.0,43140.0
Morph Sulph_Gel 0.2%,0407020Q0AAFUFU,,312.0,
Oramorph UDV_Oral Soln 100mg/5ml S/F,0407020Q0BCAJCU,100.0,120.0,12000.0
Diamorph HCl_Liq Spec 30mg/5ml,0407020K0AAEAEA,6.0,180.0,1080.0
Oxycodone 20mg modified-release tablets,0407020ADAAAGAG,20.0,21466063.0,858642520.0
Buprenorphine 52.5micrograms/hour transdermal patches,0407020B0AAAFAF,5.04,1324106.0,667349424.0
Mezolar Matrix 75micrograms/hour transdermal patches,0407020A0BFADAG,5.4,517001.0,279180540.0
Reltebon 20mg modified-release tablets,0407020ADBKACAG,20.0,2459032.0,98361280.0
Morphine 20mg modified-release granules sachets sugar free,0407020Q0AACVCV,20.0,1015410.0,20308200.0
Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,100.0,9232.0,92320.0
Panadol Ultra 12.8mg/500mg tablets,0407010F0BIAAAP,12.8,60800.0,77824.0
Busiete 5micrograms/hour transdermal patches,0407020B0BRAAAH,0.84,1462.0,122808.0
Morphine sulfate 1.5mg/5ml oral solution,0407020Q0AAFGFG,0.3,150.0,45.0
Diamorphine 130mg/5ml oral solution,0407020K0AAFNFN,26.0,3900.0,101400.0
Codeine 10mg suppositories,0407020C0AAALAL,10.0,24.0,24.0
Tramulief SR_Tab 100mg,040702040BKAAAC,100.0,4433810.0,44338100.0
Durogesic DTrans_T/Derm Patch 12mcg,0407020A0BBAMAU,0.864,1032021.0,89166614.4
Zamadol 24hr_Tab 200mg,040702040BDAIAE,200.0,143792.0,2875840.0
Fentanyl_Tab Buccal 100mcg S/F,0407020A0AABCBC,0.1,159540.0,2074020.0
Fentanyl_Tab Sublingual 400mcg S/F,0407020A0AAAZAZ,0.4,127955.0,6653660.0
MXL_Cap 60mg,0407020Q0BIABEH,60.0,199552.0,11973120.0
Zamadol 24hr_Tab 300mg,040702040BDAJAM,300.0,34319.0,1029570.0
Palladone_Cap 1.3mg,040702050BBAAAE,1.3,146833.0,954414.5
Morph HCl_Liq Spec 10mg/5ml,0407020P0AAASAS,2.0,144818.0,289636.0
Instanyl_Nsl Spy 200mcg (10D),0407020A0BNAEBL,2.0,72.0,23040.0
Pethidine HCl_Inj 100mg/ml 1ml Amp,0407020V0AAAXAX,100.0,254.0,6096.0
Rhotard_Morph SR Tab 10mg,0407020Q0BPAAAK,10.0,56.0,560.0
Morph Sulf_Gel 2%,0407020Q0AAFQFQ,,18.0,
Buprenorphine 200microgram sublingual tablets sugar free,0407020B0AAABAB,0.2,29077017.0,348924204.0
Oxeltra 15mg modified-release tablets,0407020ADBLAGAS,15.0,317511.0,9525330.0
Co-codamol 15mg/500mg effervescent tablets sugar free,0407010F0AAAWAW,15.0,19145618.0,28718427.0
Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,150.0,110569.0,1658535.0
Co-proxamol 32.5mg/325mg/5ml oral suspension,0407010Q0AAADAD,6.5,24588.0,15982.2
Methadone 10mg/1ml solution for injection ampoules,0407020M0AAAVAV,10.0,306016.0,9180480.0
Morphine 200mg modified-release granules sachets sugar free,0407020Q0AADEDE,200.0,12761.0,2552200.0
Zeridame SR 150mg tablets,040702040BLABAD,150.0,10954.0,164310.0
Generic Ultramol Soluble tablets sugar free,0407010X0AAAYAY,8.0,168.0,134.4
Abstral_Tab Sublingual 200mcg,0407020A0BJABAX,0.2,99068.0,2575768.0
Mabron_Tab 100mg M/R (Teva),040702040BHADAC,100.0,103175.0,1031750.0
Zamadol SR_Cap 200mg,040702040BDAEAJ,200.0,631406.0,12628120.0
Morph Sulf_Inj 10mg/2ml Amp,0407020Q0AABCBC,10.0,20.0,400.0
Actiq_Loz 600mcg,0407020A0BCACAK,0.6,16368.0,982080.0
Fentanyl_Nsl Spy 50mcg/0.1ml Ud (6D),0407020A0AABSBS,0.6,453.0,43488.0
Physeptone_Inj 10mg/ml 2ml Amp,0407020M0BBACA3,20.0,3691.0,221460.0
Lynlor_Cap 5mg,0407020ADBHAAAC,5.0,5918.0,59180.0
Diamorph HCl_Liq Spec 100mg/5ml,0407020K0AADXDX,20.0,2260.0,45200.0
Pentazocine_Lact Suppos 50mg,0407020U0AAABAB,50.0,56.0,1036.0
Opium_Tinct,0407020W0AAAAAA,,400.0,
Zomorph 60mg modified-release capsules,0407020Q0BKACEH,60.0,50743043.0,3044582580.0
Oxylan 5mg modified-release tablets (Chanelle Medical),0407020ADBFAAAK,5.0,72891.0,728910.0
Oxycodone 60mg modified-release tablets,0407020ADAAAQAQ,60.0,3251428.0,390171360.0
Abtard 30mg modified-release tablets,0407020ADBMAFAR,30.0,337999.0,20279940.0
Osmanil 100micrograms/hour transdermal patches,0407020A0BLADAH,7.2,8407.0,6053040.0
Fentanyl_Transdermal Patch 12mcg/hr,0407020A0AAAUAU,0.864,4186581.0,361720598.4
Marol_Tab 100mg M/R,040702040BNAAAC,100.0,5853830.0,58538300.0
Paracet/Dihydrocodeine_Tab 500mg/30mg,0407010N0AAAIAI,30.0,7912751.0,23738253.0
Tradorec XL_Tab 300mg,040702040BIACAM,300.0,135484.0,4064520.0
Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,37.5,845225.0,3169593.75
Morph Sulph_Gran Sach 20mg M/R,0407020Q0AACVCV,20.0,292180.0,5843600.0
Tramquel SR_Cap 50mg,040702040BJAAAG,50.0,90475.0,452375.0
Fentanyl_Nsl Spy 100mcg (20D),0407020A0AABKBK,2.0,475.0,152000.0
Methadone HCl_Reefer 60mg,0407020M0AAAXAX,60.0,49.0,8820.0
Reletrans 5micrograms/hour transdermal patches,0407020B0BKAAAH,0.84,507290.0,42612360.0
Methadone 5mg capsules,0407020M0AABUBU,5.0,150249.0,2253735.0
Invodol SR 100mg tablets,040702040BTAAAC,100.0,164662.0,1646620.0
Mabron 200mg modified-release tablets (Teva),040702040BHAFAE,200.0,41226.0,824520.0
Reltebon 60mg modified-release tablets,0407020ADBKAHAQ,60.0,474868.0,56984160.0
Leveraxo 20mg modified-release tablets,0407020ADBPACAG,20.0,2560.0,102400.0
Diamorphine 100mg capsules,0407020K0AACZCZ,100.0,357.0,35700.0
Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,10.0,424846.0,8496920.0
OxyNorm_Inj 10mg/ml 1ml Amp,0407020ADBBAFAL,10.0,85039.0,1700780.0
Tapentadol HCl_Tab 50mg M/R,0407020AGAAACAC,50.0,1191222.0,23824440.0
Marol_Tab 200mg M/R (Teva),040702040BNADAE,200.0,1177385.0,23547700.0
Effentora_Tab Buccal 200mcg,0407020A0BKABBD,0.2,54758.0,1423708.0
Zydol_Inj 100mg/2ml Amp,040702040BBABAB,100.0,52.0,520.0
Codeine Phos_Suppos 15mg,0407020C0AAAQAQ,15.0,94.0,141.0
Morph HCl_Liq Spec 5mg/5ml,0407020P0AAARAR,1.0,2320.0,2320.0
Aceon_Tab 100mg M/R,040702040BRAAAC,100.0,353.0,3530.0
Morph Sulph_Liq Spec 60mg/5ml,0407020Q0AAESES,12.0,210.0,2520.0
Butec 10micrograms/hour transdermal patches,0407020B0BHABAI,1.68,7301948.0,1226727264.0
Codeine 15mg tablets,0407020C0AAADAD,15.0,890310422.0,1335465633.0
OxyContin 40mg modified-release tablets,0407020ADBCACAH,40.0,4506913.0,360553040.0
Tramadol 300mg modified-release tablets,040702040AAAMAM,300.0,709927.0,21297810.0
Zomorph 200mg modified-release capsules,0407020Q0BKAEEI,200.0,2556056.0,511211200.0
Sevredol 50mg tablets,0407020Q0BHAFDR,50.0,2739066.0,136953300.0
Fentanyl 1.6mg lozenges,0407020A0AAAPAP,1.6,233755.0,37400800.0
Brimisol PR 100mg tablets,040702040BWAAAC,100.0,2108.0,21080.0
Ibuprofen 300mg modified-release / Codeine 20mg tablets,1001010J0AAARAR,8.0,112.0,89.6
Co-Codamol Eff_Tab 30mg/500mg,0407010F0AAAFAF,30.0,272821271.0,818463813.0
OxyContin_Tab 20mg M/R,0407020ADBCABAG,20.0,12115619.0,484624760.0
Osmach_Transdermal Patch 50mcg/hr,0407020A0BHABAF,3.6,972.0,349920.0
Codipar_Tab Eff 15mg/500mg,0407010F0BVACAW,15.0,57449.0,86173.5
Buprenorphine_Inj 300mcg/ml 1ml Amp,0407020B0AAAAAA,0.3,53856.0,1615680.0
Morph Sulph_Inj 10mg/ml 1ml Pfs,0407020Q0AAFCFC,10.0,476.0,9520.0
Morph Sulf_Liq Spec 5mg/5ml,0407020Q0AADNDN,1.0,750.0,750.0
Tramacet 37.5mg/325mg tablets,040702040BFAAAU,37.5,16072793.0,60272973.75
Palexia SR 50mg tablets,0407020AGBBACAC,50.0,835479.0,16709580.0
Morphine 60mg modified-release granules sachets sugar free,0407020Q0AADCDC,60.0,195367.0,11722020.0
Abtard 60mg modified-release tablets,0407020ADBMAGAQ,60.0,187704.0,22524480.0
Zydol 50mg soluble tablets,040702040BBAFAF,50.0,606043.0,3030215.0
Hydromorphone 2mg/1ml solution for injection ampoules,040702050AAALAL,20.0,1333.0,133300.0
Morphine hydrochloride 10mg suppositories,0407020P0AAAQAQ,10.0,750.0,7500.0
Dihydrocodeine Tart_Tab 120mg M/R,0407020G0AAAFAF,120.0,10443098.0,125317176.0
Fentanyl_Transdermal Patch 50mcg/hr,0407020A0AAAFAF,3.6,3251271.0,1170457560.0
Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,37.5,64715469.0,242683008.75
Fentanyl_Loz 400mcg,0407020A0AAAJAJ,0.4,720869.0,28834760.0
Fentanyl_Loz 800mcg,0407020A0AAALAL,0.8,334293.0,26743440.0
Zydol SR_Tab 150mg,040702040BBADAD,150.0,485548.0,7283220.0
Methadone HCl_Inj 17.5mg/ml 2ml Amp,0407020M0AABHBH,30.0,98.0,8820.0
Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,0407010Q0AAADAD,6.5,400.0,260.0
Dihydrocodeine 60mg modified-release tablets,0407020G0AAADAD,60.0,60197966.0,361187796.0
OxyNorm liquid 5mg/5ml oral solution,0407020ADBBAAAA,1.0,150365406.0,300730812.0
Fentanyl 37.5microgram/hour transdermal patches,0407020A0AABWBW,0.3,906985.0,27209550.0
MXL 60mg capsules,0407020Q0BIABEH,60.0,386708.0,23202480.0
Oxypro 20mg modified-release tablets,0407020ADBSADAG,20.0,1189207.0,47568280.0
Palladone SR 8mg capsules,040702050BBAEAC,8.0,99357.0,3974280.0
Morphine 200mg modified-release capsules,0407020Q0AAEIEI,200.0,416039.0,83207800.0
Abtard 80mg modified-release tablets,0407020ADBMAHAI,80.0,132647.0,21223520.0
Oxylan 40mg modified-release tablets (Chanelle Medical),0407020ADBFADAH,40.0,35411.0,2832880.0
Ultramol Soluble tablets,0407010X0BZAAAY,8.0,41738.0,33390.4
Fentanyl_Patch Self-Adh 12.6mg/72hrs,0407020A0AAASAS,5.4,10.0,5400.0
Zomestine 10mg modified-release tablets,0407020ADBNADAF,10.0,59958.0,1199160.0
Oldaram 200mg modified-release tablets,040702040BQACAE,200.0,3440.0,68800.0
Instanyl 200micrograms/dose nasal spray,0407020A0BNAGBQ,0.2,5070.0,162240.0
Opiodur 100micrograms/hour transdermal patches (RX Farma),0407020A0BRAJAH,7.2,485.0,349200.0
Morphine hydrochloride 5mg/5ml oral solution,0407020P0AAARAR,1.0,400.0,400.0
Co-Codaprin Disper_Tab 8mg/400mg,0407010M0AAABAB,8.0,632966.0,506372.8
Fencino_Transdermal Patch 50mcg/hr,0407020A0BQACAF,3.6,172346.0,62044560.0
PecFent_Nsl Spy 400mcg (8D),0407020A0BPABBP,1.6,22823.0,5842688.0
DF 118 Fte_Tab 40mg,0407020G0BCADAI,40.0,918354.0,3673416.0
Zamadol 24hr_Tab 150mg,040702040BDAHAD,150.0,78033.0,1170495.0
Codipar_Tab 15mg/500mg,0407010F0BVAAAK,15.0,1842953.0,2764429.5
Fentanyl_Tab Buccal 400mcg S/F,0407020A0AABEBE,0.4,121918.0,6339736.0
Morph Sulf_Inj 15mg/1ml Amp,0407020Q0AAACAC,15.0,20722.0,621660.0
Dypracet_Tab 20mg/500mg,0407010N0BFAAAH,20.0,5352.0,10704.0
Fencino 12micrograms/hour transdermal patches,0407020A0BQAAAU,0.864,3245298.0,280393747.2
Zeridame SR 200mg tablets,040702040BLACAE,200.0,37388.0,747760.0
Diamorphine 10mg powder for solution for injection vials,0407020K0AAEGEG,10.0,47925.0,1437750.0
Oxyargin 20mg/10mg modified-release tablets,0407020AFBDACAB,20.0,396.0,15840.0
Filnarine SR 30mg tablets,0407020Q0BMABAL,30.0,204128.0,6123840.0
Osmach 50micrograms/hour transdermal patches,0407020A0BHABAF,3.6,60.0,21600.0
Mst Continus_Tab 10mg,0407020Q0BBAAAK,10.0,53394388.0,533943880.0
Diamorph HCl_(S),0407020K0AABQBQ,,18704.0,
Morph Sulf_Inj 20mg/1ml Amp,0407020Q0AAAFAF,20.0,27173.0,1086920.0
Lynlor_Cap 10mg,0407020ADBHABAD,10.0,4611.0,92220.0
Tephine_Tab Subling 200mcg,0407020B0BFAAAB,0.2,294.0,3528.0
Zamadol_Inj 50mg/ml 2ml Amp,040702040BDAFAB,100.0,173.0,1730.0
Pamergan_P 100 Inj 2ml Amp,0407020V0BCAAAI,100.0,147.0,3528.0
Methadone HCl_Inj 40mg/ml 1ml Amp,0407020M0AABKBK,40.0,63.0,7560.0
Co-codamol 8mg/500mg capsules,0407010F0AAABAB,8.0,132044971.0,105635976.8
Codeine 60mg tablets,0407020C0AAAFAF,60.0,24302767.0,145816602.0
Tramadol 150mg modified-release tablets,040702040AAADAD,150.0,6985040.0,104775600.0
Hydromorphone 2.6mg capsules,040702050AAADAD,2.6,890889.0,11581557.0
Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,300.0,86340.0,2590200.0
Dipipanone 10mg / Cyclizine 30mg tablets,0407020H0AAABAB,10.0,2670117.0,13350585.0
Methadone 50mg capsules,0407020M0AABLBL,50.0,4929.0,739350.0
Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,200.0,268712.0,5374240.0
Renocontin 30mg modified-release tablets,0407020ADBRAEAR,30.0,45132.0,2707920.0
Yemex 12micrograms/hour transdermal patches,0407020A0BVAAAU,0.864,13095.0,1131408.0
Methadone 40mg capsules,0407020M0AABTBT,40.0,1440.0,172800.0
Morphine hydrochloride 10mg/5ml oral solution,0407020P0AAASAS,2.0,12800.0,25600.0
Fentanyl 800microgram buccal films sugar free,0407020A0AABVBV,0.8,28.0,4032.0
BuTrans_Transdermal Patch 20mcg/hr,0407020B0BEACAJ,3.36,1096315.0,368361840.0
Morph Sulf_Conc Soln 20mg/ml S/F,0407020Q0AAA6A6,20.0,1061703.0,21234060.0
OxyContin_Tab 120mg M/R,0407020ADBCAFAP,120.0,290933.0,69823920.0
OxyNorm_Inj 10mg/ml 2ml Amp,0407020ADBBAGAM,20.0,32918.0,1316720.0
Zydol SR_Tab 100mg,040702040BBACAC,100.0,2750232.0,27502320.0
Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,50.0,148044.0,14804400.0
Oxycodone HCl_Tab 15mg M/R,0407020ADAAASAS,15.0,937780.0,28133400.0
Kapake_Tab 15mg/500mg,0407010F0BHAFAK,15.0,320961.0,481441.5
Oxylan_Tab 80mg M/R,0407020ADBFAEAI,80.0,1225.0,196000.0
Oxypro 10mg modified-release tablets,0407020ADBSABAF,10.0,1695751.0,33915020.0
Sevodyne 20micrograms/hour transdermal patches,0407020B0BMACAJ,3.36,188114.0,63206304.0
Durogesic DTrans 25micrograms/hour transdermal patches,0407020A0BBAIAE,1.8,2312970.0,416334600.0
Matrifen 75micrograms/hour transdermal patches,0407020A0BEADAG,5.4,1901283.0,1026692820.0
Actiq 200microgram loz with integral oromucosal applicator,0407020A0BCAAAI,0.2,314554.0,6291080.0
Dihydrocodeine 50mg/1ml solution for injection ampoules,0407020G0AAABAB,50.0,3069.0,15345.0
Diamorph HCl_Suppos 5mg,0407020K0AACUCU,5.0,6.0,90.0
Synastone 50mg/1ml solution for injection ampoules,0407020M0BCABAC,50.0,4464.0,669600.0
Oxylan 5mg modified-release tablets (Actavis),0407020ADBFAFAK,5.0,84.0,840.0
Morphine 0.2% gel,0407020Q0AAFUFU,,444.0,
Palladone 50mg/1ml solution for injection ampoules,040702050BBAKAP,50.0,1.0,250.0
Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,200.0,17763009.0,355260180.0
Codeine Phos_Oral Soln 25mg/5ml,0407020C0AAABAB,5.0,24328386.0,12164193.0
Durogesic DTrans_T/Derm Patch 75mcg,0407020A0BBAKAG,5.4,693894.0,374702760.0
Mst Continus_Tab 100mg,0407020Q0BBADAH,100.0,5036544.0,503654400.0
Methadone HCl_Inj 10mg/ml 2ml Amp,0407020M0AAA3A3,20.0,71163.0,4269780.0
Morph Sulf_Cap 30mg M/R,0407020Q0AAEGEG,30.0,1936387.0,58091610.0
Zydol XL_Tab 400mg,040702040BBAJAN,400.0,55268.0,2210720.0
Fentanyl_Nsl Spy 200mcg (10D),0407020A0AABLBL,2.0,1733.0,554560.0
Methadone HCl_Cap 40mg,0407020M0AABTBT,40.0,4859.0,583080.0
Instanyl_Nsl Spy 50mcg (20D),0407020A0BNABBI,1.0,103.0,16480.0
Candox_Tab 20mg M/R,0407020ADBGABAG,20.0,28.0,1120.0
Pethidine HCl_Liq Spec 50mg/5ml,0407020V0AAATAT,10.0,1800.0,18000.0
Methadone HCl_Inj 20mg/ml 1ml Amp,0407020M0AAA8A8,20.0,40.0,2400.0
Reltebon 10mg modified-release tablets,0407020ADBKABAF,10.0,2614156.0,52283120.0
Zydol SR 50mg tablets,040702040BBAKAY,50.0,2356577.0,11782885.0
Fentanyl 200microgram buccal tablets sugar free,0407020A0AABDBD,0.2,812156.0,21116056.0
MST Continus suspension 20mg granules sachets,0407020Q0BBAFCV,20.0,1139171.0,22783420.0
Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,150.0,144554.0,2168310.0
Abstral 400microgram sublingual tablets,0407020A0BJADAZ,0.4,305714.0,15897128.0
Fentanyl 800microgram buccal tablets sugar free,0407020A0AABGBG,0.8,112936.0,11745344.0
Cynril 800microgram loz with integral oromucosal applicator,0407020A0BWADAL,0.8,1566.0,125280.0
Pethidine 50mg/5ml solution for injection ampoules,0407020V0AAAPAP,50.0,105.0,1260.0
Paramol soluble tablets,0407010N0BHACAK,7.46,348.0,259.61
BuTrans_Transdermal Patch 5mcg/hr,0407020B0BEAAAH,0.84,1871071.0,157169964.0
OxyNorm_Cap 5mg,0407020ADBBACAC,5.0,10011138.0,100111380.0
Palladone_Cap 2.6mg,040702050BBABAD,2.6,133369.0,1733797.0
Tramadol HCl_Tab 400mg M/R,040702040AAANAN,400.0,623412.0,24936480.0
Palladone-SR_Cap 24mg,040702050BBAGAB,24.0,34665.0,4159800.0
PecFent_Nsl Spy 100mcg (8D),0407020A0BPAABJ,1.0,13253.0,2120480.0
Morph Sulph_Inj 15mg/1ml Amp,0407020Q0AAACAC,15.0,45215.0,1356450.0
Diamorph HCl_Inj 30mg Vl (Dry),0407020K0AAEMEM,30.0,10022.0,901980.0
Fentanyl_Loz 1.6mg,0407020A0AAAPAP,1.6,129923.0,20787680.0
Instanyl_Nsl Spy 100mcg (10D),0407020A0BNACBJ,1.0,295.0,47200.0
Oxylan_Tab 5mg M/R,0407020ADBFAAAK,5.0,2648.0,26480.0
Durogesic DTrans_Patch 50mcg,0407020A0BBAFAR,3.6,40.0,14400.0
Papaveret/Hyoscine_Inj 15.4/0.4mg 1ml Am,0407020ABAAAIAI,15.4,412.0,6344.8
Dolocodon PR_Tab 20mg,0407020ADBIAAAG,20.0,35.0,1400.0
Invodol SR_Tab 150mg,040702040BTABAW,150.0,74.0,1110.0
Reletrans 10micrograms/hour transdermal patches,0407020B0BKABAI,1.68,497429.0,83568072.0
Morphine 50mg tablets,0407020Q0AADRDR,50.0,1697064.0,84853200.0
Morphine 0.2% in Intrasite gel,0407020Q0AAFYFY,,20934.0,
Zomestine 40mg modified-release tablets,0407020ADBNABAH,40.0,8128.0,650240.0
Oldaram 100mg modified-release tablets,040702040BQAAAC,100.0,6142.0,61420.0
Osmanil 12micrograms/hour transdermal patches,0407020A0BLAEAU,0.864,9777.0,844732.8
Mylafent 12micrograms/hour transdermal patches,0407020A0BUAAAU,0.864,1210.0,104544.0
Dihydrocodeine Tart_Oral Soln 10mg/5ml,0407020G0AAAAAA,2.0,5363675.0,1072735.0
Fentanyl_Tab Sublingual 300mcg S/F,0407020A0AAAYAY,0.3,33799.0,1318161.0
OxyContin_Tab 80mg M/R,0407020ADBCADAI,80.0,3344516.0,535122560.0
Morph Sulf_Gran Sach 30mg M/R,0407020Q0AACPCP,30.0,61654.0,1849620.0
Morph Sulf_Cap 150mg M/R,0407020Q0AADWDW,150.0,26596.0,3989400.0
Palladone-SR_Cap 16mg,040702050BBAFAA,16.0,36706.0,2936480.0
Morph Sulph_Liq Spec 500mcg/5ml,0407020Q0AAFDFD,0.1,17294.0,1729.4
Morph Sulf_Inj 20mg/2ml Amp,0407020Q0AADIDI,20.0,20.0,800.0
Codeine Phos_Inj 30mg/ml 1ml Amp,0407020C0AAAHAH,30.0,1.0,3.0
Morphine 30mg modified-release tablets,0407020Q0AAALAL,30.0,34030173.0,1020905190.0
Tramadol 200mg modified-release capsules,040702040AAAJAJ,200.0,27597141.0,551942820.0
Reletrans 20micrograms/hour transdermal patches,0407020B0BKADAJ,3.36,303652.0,102027072.0
Solpadol 30mg/500mg caplets,0407010F0BGABAH,30.0,67494328.0,202482984.0
Zamadol SR 100mg capsules,040702040BDACAH,100.0,1962363.0,19623630.0
Palladone SR 16mg capsules,040702050BBAFAA,16.0,31444.0,2515520.0
Turgeon 35micrograms/hour transdermal patches,0407020B0BSAAAE,3.36,1929.0,648144.0
Fentalis Reservoir 100micrograms/hour transdermal patches,0407020A0BGADAH,7.2,13734.0,9888480.0
Turgeon 70micrograms/hour transdermal patches,0407020B0BSACAG,6.72,2364.0,1588608.0
Osmach 100micrograms/hour transdermal patches,0407020A0BHADAH,7.2,35.0,25200.0
OxyNorm_Liq Conc 10mg/1ml S/F,0407020ADBBABAB,10.0,4528407.0,90568140.0
Oxycodone HCl_Oral Soln 10mg/1ml S/F,0407020ADAAABAB,10.0,5498367.0,109967340.0
Matrifen_Patch 100mcg/hr,0407020A0BEAEAH,7.2,766426.0,551826720.0
Morph Sulf_Cap 200mg M/R,0407020Q0AAEIEI,200.0,68721.0,13744200.0
Effentora_Tab Buccal 800mcg,0407020A0BKAEBG,0.8,36401.0,3785704.0
Instanyl_Nsl Spy 100mcg (20D),0407020A0BNADBK,2.0,251.0,80320.0
Oxylan_Tab 10mg M/R (Actavis UK Ltd),0407020ADBFAGAF,10.0,98.0,1960.0
Morph Sulf_Inj 100mg/50ml Vl,0407020Q0AAELEL,100.0,28.0,5600.0
Co-Codamol_Liq Spec 8mg/500mg/5ml,0407010F0AAASAS,1.6,200.0,32.0
Co-codamol 15mg/500mg capsules,0407010F0AAAVAV,15.0,151288369.0,226932553.5
Fencino 100micrograms/hour transdermal patches,0407020A0BQAEAH,7.2,1342410.0,966535200.0
Remedeine tablets,0407010N0BGAAAH,20.0,14491393.0,28982786.0
Oxycodone 40mg / Naloxone 20mg modified-release tablets,0407020AFAAADAD,40.0,1846986.0,147758880.0
Morphine 30mg modified-release granules sachets sugar free,0407020Q0AACPCP,30.0,509104.0,15273120.0
OxyNorm 50mg/1ml solution for injection ampoules,0407020ADBBAHAN,50.0,22135.0,2213500.0
Tilofyl 50micrograms/hour transdermal patches,0407020A0BDABAF,3.6,901.0,324360.0
Boots Ibuprofen and Codeine 200mg/12.8mg tablets,1001010J0CFADAY,12.8,128.0,163.84
